game_id,nickname,score,bot_nickname,bot_score,bot_rating,rating
62182,Arnav1,421,BetterBot,401,1917,1859
62183,MarvinK,257,STEEBot,570,1825,1723
62186,Clive,148,BetterBot,330,1921,1521
62188,BB-8,363,HastyBot,441,1649,1500
62189,MYJTehx,426,BetterBot,469,1999,1886
62192,stevy,360,STEEBot,398,1880,1500
62194,magic29,406,BetterBot,345,2041,1941
62195,BB-8,350,HastyBot,372,1635,1500
62198,NurdiniDelisha,310,BetterBot,436,2029,2013
62199,jaundiced,376,STEEBot,425,1910,1853
62200,BB-8,390,HastyBot,365,1649,1500
62201,Goldenlamb,447,STEEBot,427,2168,2024
62202,Olympicnaija,377,STEEBot,488,2126,1903
62204,The_Master,122,BetterBot,351,2004,1916
62205,Tazz,431,STEEBot,484,2108,1744
62207,BB-8,367,HastyBot,430,1649,1500
62208,Goldenlamb,427,STEEBot,370,2126,2107
62210,Inandoutworker,373,BetterBot,272,1982,1508
62211,orlyns,388,STEEBot,365,2106,2118
62213,snorkl,385,STEEBot,487,2146,1921
62214,Rose_06,317,BetterBot,416,1854,1727
62215,MB2,251,HastyBot,633,2274,1927
62217,spark1,383,STEEBot,455,1910,1627
62219,pandorable,351,BetterBot,311,1786,1680
62220,tarkovsky7,361,HastyBot,420,1978,1840
62222,BB-8,491,HastyBot,347,1640,1500
62224,talulah,375,STEEBot,397,1826,1626
62226,arjun15,279,BetterBot,363,1945,1875
62227,BB-8,469,HastyBot,395,1615,1500
62228,BethMix,349,HastyBot,543,2037,1572
62229,Matt_86,298,HastyBot,464,2214,1962
62230,BB-8,350,HastyBot,333,1614,1500
62231,v6vair,410,BetterBot,323,1631,1615
62233,tramper,331,BetterBot,328,1953,2134
62234,Goldenlamb,563,STEEBot,381,2136,2141
62236,Olympicnaija,351,STEEBot,504,2087,1909
62238,saint,422,STEEBot,376,1898,1947
62240,ccm,371,HastyBot,398,1960,1725
62242,GrubbTime,398,HastyBot,416,2169,1864
62244,JackHKeynes,384,BetterBot,423,1964,1977
62245,stevy,342,STEEBot,487,1850,1500
62248,BB-8,438,HastyBot,455,1633,1500
62249,Goldenlamb,338,STEEBot,408,2088,2032
62250,Tazz,344,STEEBot,416,2083,1654
62251,BB-8,380,HastyBot,428,1640,1500
62252,MMAViswanathan2741,116,HastyBot,411,2154,1156
62257,DoubleJay,265,STEEBot,482,1864,1661
62258,Banul07,368,BetterBot,469,2068,1740
62260,BB-8,335,HastyBot,445,1615,1500
62261,Willeford,388,STEEBot,410,1847,1840
62262,BB-8,383,HastyBot,392,1640,1500
62263,vannandonly,430,HastyBot,452,2267,2094
62265,Kathleen3,412,BetterBot,288,1972,1975
62266,pisces223,292,STEEBot,455,1810,1673
62267,Rexington,480,STEEBot,443,2134,1999
62268,PENapasa,268,BetterBot,493,1917,1870
62269,Vishy56789,415,HastyBot,458,2033,1702
62271,BB-8,339,HastyBot,391,1649,1500
62275,ooo999999,363,STEEBot,468,1870,1388
62277,stevy,322,STEEBot,447,1889,1500
62278,BeautifulWaste,361,BetterBot,336,2029,1770
62279,BB-8,399,HastyBot,372,1640,1500
62280,Laju,282,BetterBot,438,1946,1800
62282,davidavid,285,BetterBot,472,2011,1862
62286,LadyFringe,451,BetterBot,411,1670,1676
62288,BethMix,381,HastyBot,374,2018,1565
62291,snorkl,414,STEEBot,499,2138,1865
62292,BB-8,294,HastyBot,388,1614,1500
62294,BB-8,379,HastyBot,376,1614,1500
62295,Paohsien80,375,STEEBot,438,2085,1899
62296,pandorable,300,BetterBot,409,1901,1698
62297,bobcubed,402,BetterBot,381,1782,1647
62299,Zynx,435,BetterBot,435,1968,1874
62301,akiff_faleel,338,STEEBot,535,2130,2036
62302,BB-8,347,HastyBot,365,1614,1500
62304,bynak,392,STEEBot,460,1839,1878
62305,sungoer,366,HastyBot,362,2027,1860
62306,BB-8,321,HastyBot,429,1649,1500
62309,Anita,294,BetterBot,380,1660,1600
62310,LeChamp21,322,BetterBot,410,1986,1732
62313,LadyFringe,357,BetterBot,378,1673,1718
62315,Shahjahan,228,STEEBot,461,2125,1628
62316,juliuswilson,414,STEEBot,503,2086,1932
62318,ruby43,380,BetterBot,386,1647,1599
62319,pandorable,360,BetterBot,418,1957,1565
62320,BB-8,373,HastyBot,398,1640,1500
62321,Pasindu,326,STEEBot,374,2044,2030
62322,Bingobabe,411,BetterBot,386,1646,1652
62323,bubbat,383,HastyBot,342,1961,1777
62324,Nishtar,424,STEEBot,426,2136,2132
62325,BB-8,480,HastyBot,344,1664,1500
62327,ChsrQat,395,BetterBot,405,1657,1614
62328,Yracivc,437,STEEBot,467,2150,2182
62329,TrentonTron,315,HastyBot,550,1981,1921
62330,vtr14AA,369,STEEBot,469,1820,1669
62331,ahmadthegreat,435,STEEBot,349,2068,1933
62332,ChsrQat,344,BetterBot,421,1879,2188
62335,wpr,283,STEEBot,589,2119,1522
62338,Tazz,333,STEEBot,521,2131,1702
62339,noahslat,395,HastyBot,544,2203,1865
62340,pandorable,361,BetterBot,357,1820,1647
62341,Manuel,400,BetterBot,282,1976,1770
62343,Gtowngrad,293,BetterBot,413,1578,1414
62345,Rexington,469,STEEBot,382,2116,1963
62346,CodeTitan,0,HastyBot,866,1940,1500
62349,YLT,310,STEEBot,536,2091,1879
62352,NoelL,376,HastyBot,413,2272,2004
62353,vinylchances,383,HastyBot,504,2191,1902
62354,MB2,320,HastyBot,458,2280,1939
62358,jodel,554,BetterBot,402,1925,2114
62360,HivinD,429,STEEBot,414,2140,2063
62361,pisces223,339,STEEBot,337,1873,1631
62362,runnerguy,322,HastyBot,471,1928,1794
62363,deathstar,314,STEEBot,468,1833,1576
62364,Kovert,442,BetterBot,355,1685,1794
62366,Banman1,375,STEEBot,375,1838,1665
62367,HivinD,381,STEEBot,498,2064,2101
62368,Anita,287,STEEBot,436,1752,1646
62369,Dutch,276,HastyBot,580,2024,1437
62370,pandorable,303,BetterBot,412,1772,1620
62372,Goldenlamb,389,STEEBot,582,2183,1948
62373,zuzu,376,HastyBot,458,2226,1858
62374,shaneabbas,425,STEEBot,407,2086,1961
62375,ahmadthegreat,439,STEEBot,579,2051,1933
62377,akiff_faleel,428,BetterBot,360,1920,2119
62378,shcheah,304,HastyBot,481,2190,2089
62379,Affan960,428,HastyBot,546,2158,1991
62380,sassaba,358,BetterBot,280,1715,1479
62381,deathstar,402,STEEBot,349,1874,1661
62382,wagyus,487,HastyBot,440,2228,2154
62383,talulah,318,STEEBot,502,1834,1579
62384,Olympicnaija,279,STEEBot,489,2099,1981
62385,TT9000,305,BetterBot,411,1706,1500
62386,Kakapo,389,STEEBot,412,1839,1926
62387,afeicher,279,HastyBot,548,2020,1406
62388,Impoor,396,HastyBot,581,2209,1702
62390,Scrabbler17,430,BetterBot,399,1977,1798
62391,BB-8,378,HastyBot,340,1640,1500
62392,HivinD,476,STEEBot,452,2182,2110
62395,Sopejohn,439,STEEBot,473,2108,1845
62396,220674_ZAVEPHUA,308,BetterBot,391,1978,1521
62397,mmmmice,326,STEEBot,478,1879,1830
62399,BeautifulWaste,235,BetterBot,564,2045,1825
62400,Torquayfan2303,341,BetterBot,380,1912,2054
62401,wagyus,429,STEEBot,443,2029,1991
62402,peter3000,485,HastyBot,472,2284,2150
62403,supriya,480,HastyBot,461,2275,1922
62404,BB-8,367,HastyBot,371,1635,1500
62405,kar2008,387,BetterBot,538,1635,1864
62406,BB-8,308,HastyBot,414,1640,1500
62407,proton2020,396,STEEBot,381,2125,1979
62408,MSHS-21KADMUSLEE,290,STEEBot,461,2165,1802
62409,Inandoutworker,368,BetterBot,324,1991,1467
62410,BB-8,410,HastyBot,343,1664,1500
62411,Emeryz,384,STEEBot,509,2148,1739
62412,Kev,329,BetterBot,363,1956,1685
62413,tramper,456,BetterBot,401,1934,2234
62414,Tazz,283,STEEBot,539,2093,1666
62415,BB-8,410,HastyBot,355,1615,1500
62416,patricck,511,BetterBot,285,2004,2267
62421,Glilac,468,HastyBot,416,2216,2018
62422,Affan960,466,HastyBot,483,2174,1959
62423,Galena,288,BetterBot,325,1714,1542
62424,Authority,417,HastyBot,513,2280,2007
62425,stevy,352,STEEBot,439,1899,1500
62428,BeanzCyclones,288,STEEBot,401,2155,2059
62429,BB-8,432,HastyBot,338,1615,1500
62430,ChsrQat,361,BetterBot,459,1990,2150
62431,BB-8,404,HastyBot,361,1649,1500
62432,hellacia,381,HastyBot,386,2069,1816
62433,BB-8,373,HastyBot,358,1640,1500
62434,Mimix,359,BetterBot,344,2049,1759
62435,cudbear,404,STEEBot,394,2099,2035
62437,BB-8,379,HastyBot,405,1635,1500
62438,Kathleen3,380,BetterBot,525,2025,2022
62439,Marble_Donut,403,HastyBot,400,2018,1868
62442,pandorable,426,BetterBot,353,1787,1595
62443,bubbat,430,HastyBot,381,1994,1804
62446,Alyaa_Hana,291,STEEBot,463,2053,1631
62447,tarkovsky7,430,HastyBot,522,2008,1901
62449,pandorable,398,BetterBot,413,1842,1758
62450,vtr14AA,348,STEEBot,508,1865,1705
62451,ChsrQat,402,BetterBot,371,1946,2017
62453,BB-8,305,HastyBot,431,1614,1500
62454,Willeford,377,STEEBot,468,1909,1817
62455,Kathleen3,382,BetterBot,352,1988,2007
62456,Trayz,303,STEEBot,501,2154,2054
62458,Xerxes,436,BetterBot,421,2057,1815
62459,shaneabbas,293,STEEBot,447,2044,2020
62460,BB-8,312,HastyBot,493,1640,1500
62461,BB-8,404,HastyBot,461,1640,1500
62463,Crookshanks,398,BetterBot,396,1954,1964
62464,Goldenlamb,446,STEEBot,463,2126,1947
62465,Stanley,452,HastyBot,374,2152,2140
62466,andreatan,327,HastyBot,532,2226,1733
62467,saint,420,STEEBot,427,1854,1897
62469,Anita,424,BetterBot,386,1648,1527
62472,Glilac,428,HastyBot,551,2199,2007
62474,taqi,481,HastyBot,515,2221,1945
62475,Shahjahan,293,STEEBot,520,2139,1663
62476,forwords,480,BetterBot,309,1971,2135
62477,peter3000,284,HastyBot,630,2181,2120
62478,Gtowngrad,347,BetterBot,577,1646,1397
62479,DBrumby,451,HastyBot,445,2203,1961
62483,whatnoloan,425,HastyBot,575,1690,1622
62485,Matt_86,354,BetterBot,424,1995,1972
62487,Panyee,292,BetterBot,448,1932,1829
62488,NoelL,475,HastyBot,430,2116,2003
62489,Francis,290,STEEBot,505,2053,1720
62490,MB2,388,HastyBot,469,2248,1919
62491,supriya,464,HastyBot,548,2248,2000
62494,BB-8,362,HastyBot,388,1640,1500
62495,Olympicnaija,353,STEEBot,367,2107,1899
62496,Goldenlamb,356,STEEBot,407,2157,1949
62497,Kii,390,STEEBot,463,2132,1877
62499,DBrumby,408,HastyBot,449,2189,1950
62500,Kathleen3,340,STEEBot,449,2196,1486
62501,tramper,344,BetterBot,348,1963,2170
62504,Kovert,342,BetterBot,358,1702,1798
62506,Goldenlamb,513,STEEBot,395,2109,2122
62507,magic29,414,BetterBot,326,2059,2019
62509,Lola,355,STEEBot,414,2091,2045
62510,Trayz,439,STEEBot,459,2126,2042
62511,rev,357,STEEBot,513,2115,1873
62512,Ibrahim28,377,BetterBot,338,1929,1610
62515,bbharath,332,BetterBot,337,1849,1903
62516,ariel2008,337,BetterBot,436,1911,1616
62518,katrushka,327,BetterBot,359,1617,1585
62519,Kimori101,373,BetterBot,402,2005,1957
62520,BB-8,393,HastyBot,420,1649,1500
62522,Laju,299,BetterBot,476,1955,1808
62523,orlyns,445,STEEBot,456,2118,2140
62525,SirLee,445,STEEBot,418,2179,2079
62526,plunder1,259,STEEBot,416,1880,1552
62527,tramper,530,BetterBot,351,2032,2079
62529,bbharath,452,STEEBot,412,2078,1781
62530,stevy,259,STEEBot,503,1866,1500
62531,HivinD,505,STEEBot,410,2070,2072
62532,BB-8,305,HastyBot,495,1615,1500
62533,BB-8,379,HastyBot,371,1640,1500
62534,Goldenlamb,467,STEEBot,437,2083,1996
62535,Trayz,361,STEEBot,493,2103,1968
62536,HivinD,412,STEEBot,456,2178,2083
62538,AVA_UwU_WYNA,493,BetterBot,314,1935,2038
62539,Xcalibur,341,STEEBot,469,2166,2038
62540,NurdiniDelisha,284,BetterBot,486,2042,1981
62541,jellyfish,472,STEEBot,396,2102,2074
62542,JayKru,434,HastyBot,536,2031,1840
62543,UcheVictor,346,STEEBot,533,2128,1955
62544,kar2008,354,STEEBot,484,1889,1786
62549,Gazzu,343,STEEBot,358,1842,1719
62550,TheGidfather,265,BetterBot,443,1738,1549
62551,shaneabbas,414,STEEBot,441,2152,1937
62552,Rexington,420,STEEBot,376,2152,2042
62553,Inandoutworker,393,STEEBot,334,2081,1467
62554,pandorable,410,BetterBot,410,1865,1617
62555,pandorable,392,BetterBot,276,1796,1616
62556,LeChamp21,297,BetterBot,425,2090,1596
62557,Uzams,421,STEEBot,437,2084,1823
62558,BB-8,323,HastyBot,395,1649,1500
62559,Knight2014,363,STEEBot,476,2124,1852
62560,orlyns,529,STEEBot,352,2159,1981
62561,PVMG,318,BetterBot,406,1885,1924
62562,pandorable,266,BetterBot,514,1898,1645
62563,Idante,276,STEEBot,500,2134,1924
62564,Bliz,196,BetterBot,288,2014,1634
62567,snorkl,395,STEEBot,517,2117,1948
62568,rasnz,253,BetterBot,503,2060,1737
62569,afeicher,290,HastyBot,422,2031,1392
62570,Crookshanks,317,BetterBot,440,1920,2056
62571,LIMEUJIE,361,BetterBot,393,2011,1851
62573,Camelngz,387,STEEBot,507,2128,1896
62575,Goldenlamb,296,STEEBot,385,2173,2134
62577,squashy,309,BetterBot,460,1980,1830
62578,Crookshanks,286,STEEBot,485,2076,2040
62579,Galion,435,BetterBot,329,1781,1607
62582,pandorable,391,BetterBot,459,1803,1579
62583,Trayz,420,STEEBot,392,2137,2042
62585,HivinD,342,STEEBot,388,2170,2062
62586,forwords,493,BetterBot,402,2012,2174
62588,Lola,431,STEEBot,402,2120,2042
62590,gerald0506,404,STEEBot,356,2111,2004
62591,Modupe,315,STEEBot,502,2073,1848
62592,Crookshanks,326,STEEBot,471,2130,1981
62593,PVMG,443,BetterBot,273,1898,1866
62594,akiff_faleel,380,STEEBot,367,2096,2069
62595,pandorable,295,BetterBot,358,1933,1612
62596,adola,387,HastyBot,604,2190,2133
62597,MagiKrap,307,BetterBot,543,2007,1898
62599,thisguy,326,HastyBot,454,1964,1862
62601,Yasiru,287,BetterBot,455,2017,2044
62602,Glilac,375,HastyBot,599,2296,2027
62604,Rexington,445,STEEBot,334,2072,2050
62605,GNIK,353,BetterBot,388,1954,2119
62607,Lola,410,STEEBot,399,2122,2079
62609,SirLee,417,STEEBot,458,2132,2104
62611,Kakapo,392,STEEBot,443,1851,1914
62613,Puzzler65,245,STEEBot,439,1856,1266
62614,prsgym02,403,HastyBot,493,2001,1912
62616,Yue,294,BetterBot,365,1946,1463
62617,busker221,409,HastyBot,582,2161,2050
62619,TT9000,325,BetterBot,481,1619,1500
62621,BB-8,482,HastyBot,407,1664,1500
62622,plunder1,326,STEEBot,372,1884,1603
62624,Lola,330,BetterBot,325,2009,1881
62625,nyjets313,301,HastyBot,481,1929,1927
62626,sstastic,391,STEEBot,461,2126,1772
62628,Inandoutworker,390,BetterBot,453,1995,1467
62629,Edemaro,273,HastyBot,528,2174,1824
62630,UcheVictor,388,STEEBot,441,2153,1959
62631,Authority,412,HastyBot,455,2213,2017
62633,NoelL,325,HastyBot,567,2194,2011
62634,BB-8,407,HastyBot,396,1649,1500
62635,BB-8,304,HastyBot,419,1640,1500
62636,Bingobabe,292,BetterBot,346,1631,1551
62637,Possibilites,330,HastyBot,626,2244,1875
62638,talulah,321,STEEBot,496,1906,1579
62639,Kovert,392,BetterBot,433,1678,1770
62640,MarieDee,519,BetterBot,301,2019,1998
62642,Kovert,386,BetterBot,406,1638,1814
62643,sarainvt,323,STEEBot,465,1883,1553
62644,proton2020,459,STEEBot,474,2105,1979
62645,UcheVictor,405,STEEBot,455,2149,1948
62646,sbush,359,HastyBot,516,2068,1799
62647,Xerxes,291,BetterBot,396,1940,1869
62649,Idante,463,STEEBot,432,2149,1933
62650,squashy,407,BetterBot,413,1993,2107
62651,chloe,350,HastyBot,483,2054,1855
62652,BB-8,419,HastyBot,290,1649,1500
62654,BB-8,419,HastyBot,308,1640,1500
62655,daddyfiyin,435,HastyBot,365,2218,2022
62656,NoelL,453,HastyBot,427,2176,2000
62657,BB-8,432,HastyBot,364,1640,1500
62658,BB-8,345,HastyBot,449,1640,1500
62661,Kovert,389,BetterBot,403,1720,1750
62662,frz,589,HastyBot,584,1948,1834
62663,Goldenwick,310,BetterBot,411,1626,1339
62664,Trayz,244,STEEBot,514,2090,1926
62665,MYJTehx,356,BetterBot,341,1954,1868
62667,tarkovsky7,229,HastyBot,369,2057,1848
62668,BB-8,293,HastyBot,391,1614,1500
62669,MarieDee,419,BetterBot,331,2018,2008
62670,pisces223,452,STEEBot,405,1858,1646
62671,halidom21,425,BetterBot,438,2071,2140
62673,Goldenwick,293,BetterBot,395,1708,1304
62674,Affan960,381,STEEBot,378,2163,1981
62675,gregthaopenny,366,BetterBot,340,1686,1630
62676,yss,336,BetterBot,349,1951,1916
62678,patricck,415,BetterBot,394,2012,2246
62679,Yracivc,366,STEEBot,459,2148,2185
62681,Elvygrace,204,HastyBot,629,2354,1489
62682,Goldenlamb,459,STEEBot,425,2097,2093
62686,sungoer,426,HastyBot,457,2023,1813
62687,deldar182,458,HastyBot,401,1636,1580
62692,rasnz,342,BetterBot,415,2028,1732
62693,NurdiniDelisha,228,BetterBot,444,2036,1981
62694,Matt_86,425,BetterBot,296,2065,2027
62697,Xerxes,376,BetterBot,407,2053,1880
62698,magic29,342,BetterBot,419,1887,2043
62701,Indominus,542,HastyBot,433,2218,2197
62702,snorkl,397,STEEBot,453,2191,1928
62708,ChsrQat,345,BetterBot,366,2048,2047
62710,shaunthesheep,315,STEEBot,588,2120,2052
62711,Rexington,346,STEEBot,454,2131,2150
62712,KongCH,538,HastyBot,420,2183,2136
62713,BB-8,315,HastyBot,461,1640,1500
62715,saladboy,342,HastyBot,435,2056,1580
62716,pandorable,360,BetterBot,315,1765,1617
62717,vannandonly,356,HastyBot,493,2262,2129
62719,Xcalibur,353,HastyBot,521,2290,2043
62720,BeautifulWaste,327,BetterBot,363,1914,1834
62721,deathstar,410,STEEBot,425,1899,1668
62722,Kovert,384,BetterBot,291,1668,1798
62724,ChsrQat,437,BetterBot,363,2082,2056
62725,Rexington,292,STEEBot,441,2050,2000
62726,peter3000,423,HastyBot,367,2174,2108
62728,unofficial,318,BetterBot,464,1999,1818
62730,PVMG,406,BetterBot,319,1899,1913
62731,squashy,367,BetterBot,398,1941,2039
62732,Rlowengrub,284,HastyBot,506,1998,1253
62733,saracen256,285,HastyBot,493,2276,1860
62734,halidom21,336,BetterBot,326,1874,2156
62738,BB-8,410,HastyBot,263,1615,1500
62739,orlyns,423,STEEBot,428,2162,2052
62740,Aresea,317,BetterBot,511,2060,2153
62741,BB-8,328,HastyBot,420,1614,1500
62742,Tazz,374,STEEBot,447,2096,1764
62743,sbush,565,STEEBot,399,1902,1811
62744,KongCH,413,HastyBot,534,2301,2091
62745,TrentonTron,384,HastyBot,397,1991,1966
62746,BB-8,392,HastyBot,354,1615,1500
62747,patricck,404,BetterBot,346,1994,2210
62749,BeanzCyclones,385,STEEBot,506,2103,2021
62750,samsiah06,114,HastyBot,626,2218,1178
62752,wordhero,342,STEEBot,408,2009,1763
62753,Esan,373,HastyBot,601,2181,2133
62754,LeChamp21,327,BetterBot,382,1991,1646
62755,Starcast,310,STEEBot,483,2230,1730
62756,Olympicnaija,329,STEEBot,562,2180,1876
62758,pandorable,332,BetterBot,315,1844,1640
62759,samsiah06,101,HastyBot,655,2233,1333
62760,NimuthuWitharana,448,BetterBot,379,1961,2138
62761,Limo,423,HastyBot,537,2208,1765
62764,BB-8,370,HastyBot,347,1640,1500
62765,CobaltBlue,306,BetterBot,415,1637,1500
62767,pisces223,309,STEEBot,475,1837,1578
62769,batmannq,223,BetterBot,431,1697,1345
62770,jasonkb,493,HastyBot,375,2202,1744
62771,sbush,342,STEEBot,375,1865,1826
62772,BB-8,307,HastyBot,425,1640,1500
62773,Laju,401,BetterBot,359,2026,1803
62774,Matt_86,412,BetterBot,325,1976,1959
62775,Inandoutworker,350,BetterBot,435,1945,1473
62776,saracen256,285,HastyBot,571,2281,1860
62778,talulah,369,STEEBot,437,1851,1583
62779,Matt_86,355,BetterBot,368,2106,2017
62782,BB-8,364,HastyBot,327,1653,1500
62783,Sopejohn,398,STEEBot,372,2064,1823
62784,Anita,340,STEEBot,373,1858,1589
62785,BB-8,295,HastyBot,387,1614,1500
62788,wagyu,330,STEEBot,516,2181,2031
62789,cayden,437,STEEBot,389,2180,1894
62791,tsardom,462,BetterBot,324,1775,1709
62792,aaaBbrr,339,STEEBot,400,1810,1651
62794,MYJTehx,343,BetterBot,339,2007,1891
62796,BB-8,473,HastyBot,312,1615,1500
62797,jayaska,388,STEEBot,445,2067,1951
62800,LIMEUJIE,314,BetterBot,472,1897,2077
62801,pholser,403,HastyBot,447,2066,1665
62803,Lola,347,STEEBot,431,2155,1949
62804,tarkovsky7,332,HastyBot,496,1991,1953
62805,MQK,185,BetterBot,660,1998,1661
62806,BB-8,316,HastyBot,427,1640,1500
62807,BB-8,454,HastyBot,406,1640,1500
62808,ccm,395,HastyBot,447,2021,1679
62810,allenjames,365,STEEBot,473,2142,1585
62811,breacher,250,STEEBot,449,2092,1741
62812,Sopejohn,373,STEEBot,492,2241,1845
62813,ChsrQat,273,BetterBot,460,2024,2200
62815,hasali.R,440,HastyBot,433,2225,1921
62816,Pranjal1307,211,BetterBot,461,1981,1450
62817,Omoyedivine,392,STEEBot,476,2236,2003
62818,Kathleen3,326,BetterBot,348,1982,1984
62819,ji1222,354,HastyBot,632,2267,1712
62820,BB-8,368,HastyBot,466,1640,1500
62822,Matt_86,426,BetterBot,398,2057,1953
62824,Glilac,399,BetterBot,487,2007,2101
62825,Torquayfan2303,369,BetterBot,365,2083,2044
62826,Marlon,447,HastyBot,408,2229,2129
62827,talulah,243,STEEBot,443,1833,1583
62828,NurdiniDelisha,251,BetterBot,493,2003,1999
62829,Esan,366,HastyBot,579,2242,2085
62830,Goldenlamb,414,STEEBot,349,2109,2015
62831,Goldenlamb,326,STEEBot,408,2102,2032
62833,BB-8,457,HastyBot,301,1614,1500
62834,Aghalya,327,BetterBot,545,1953,1959
62835,darrenkhoo,473,HastyBot,492,2264,2067
62836,Possibilites,350,HastyBot,519,2223,1892
62837,BB-8,269,HastyBot,420,1640,1500
62838,Xerxes,244,BetterBot,533,1957,1814
62841,Goldenlamb,292,STEEBot,417,2079,2012
62842,stevy,397,STEEBot,438,1836,1500
62844,pandorable,275,BetterBot,438,1847,1752
62845,Jayallard,260,STEEBot,493,2141,1672
62846,Goldenlamb,440,STEEBot,356,2136,1970
62847,Okosagah,317,HastyBot,358,2328,2151
62848,stevy,331,BetterBot,391,1703,1500
62849,Toronto2,348,BetterBot,479,1722,1426
62850,BB-8,366,HastyBot,382,1649,1500
62851,Lhy,76,HastyBot,667,2261,1142
62852,Olympicnaija,396,STEEBot,536,2085,1941
62854,Anita,353,STEEBot,339,1805,1558
62855,wzy3112,515,HastyBot,452,2267,2047
62856,pisces223,470,STEEBot,401,1832,1642
62857,MSHS-21LEEJINYIH,311,HastyBot,518,2281,1878
62858,thraoph,306,HastyBot,500,2254,2064
62859,gerald0506,414,STEEBot,469,2138,2030
62860,BB-8,370,HastyBot,479,1640,1500
62861,pandorable,376,BetterBot,415,1895,1660
62862,MarieDee,507,BetterBot,322,2024,1987
62866,thraoph,404,HastyBot,513,2207,1940
62867,Possibilites,404,HastyBot,538,2216,1897
62868,tarkovsky7,288,HastyBot,372,2011,1844
62869,BB-8,392,HastyBot,384,1640,1500
62870,shcheah,288,HastyBot,567,2356,2127
62871,monica101,386,BetterBot,397,1983,1865
62872,Scrabbler17,383,BetterBot,398,1972,1795
62875,stramash,436,BetterBot,347,1943,1729
62877,LIMEUJIE,326,BetterBot,405,1948,1907
62879,BB-8,360,HastyBot,325,1640,1500
62881,NoelL,393,HastyBot,460,2243,2004
62884,Matt_86,371,BetterBot,238,2034,1918
62885,Soybadz01,506,BetterBot,319,1937,1963
62886,MYJTehx,330,BetterBot,413,2076,1887
62887,MarieDee,364,BetterBot,450,1943,2023
62888,BB-8,425,HastyBot,251,1615,1500
62889,BB-8,409,HastyBot,396,1614,1500
62890,ariel2008,317,BetterBot,349,1949,1472
62893,wordhero,311,STEEBot,539,2005,1776
62896,breacher,274,STEEBot,458,2066,1697
62897,patricck,381,BetterBot,462,2011,2229
62898,Zynx,366,BetterBot,452,1993,1885
62899,MSHS-21LEEJINYIH,377,HastyBot,444,2239,1824
62900,Vidyam,207,STEEBot,470,2185,1301
62901,Yuki86,210,HastyBot,604,2232,1257
62902,BB-8,377,HastyBot,426,1614,1500
62904,Rexington,440,STEEBot,434,2180,2013
62905,sbush,472,STEEBot,384,1792,1834
62906,supriya,429,HastyBot,425,2284,1958
62907,Banman1,335,STEEBot,421,1863,1657
62908,kar2008,369,BetterBot,406,1667,1739
62910,shcheah,406,HastyBot,517,2211,2085
62911,Venater,359,BetterBot,402,1695,1442
62915,Avinesh,356,STEEBot,479,2127,1756
62916,Zynx,288,BetterBot,401,1956,1857
62917,SGP,284,BetterBot,392,1983,1500
62918,LIMEUJIE,365,BetterBot,487,1985,1966
62919,YLT,340,STEEBot,386,2089,1879
62920,jasonkb,324,HastyBot,532,2157,1729
62921,MarieDee,372,BetterBot,425,2016,2030
62922,Vishy56789,322,HastyBot,502,1986,1704
62923,MAKTABMAHMUDBLG,194,BetterBot,460,1990,1692
62925,Yracivc,406,STEEBot,438,2118,2153
62926,ihatechelsea,337,BetterBot,433,1925,1805
62928,MarvinK,327,STEEBot,426,1915,1757
62929,tripack,306,STEEBot,480,1855,1870
62930,Olinga,384,BetterBot,440,2038,1877
62932,BB-8,408,HastyBot,340,1614,1500
62933,The_Master,343,BetterBot,398,2004,1916
62934,Xerxes,434,BetterBot,380,1885,1927
62935,afeicher,265,HastyBot,499,1949,1404
62936,phavour,319,BetterBot,413,1995,2064
62937,QueenOfHearts,347,BetterBot,430,2030,1735
62941,BB-8,366,HastyBot,499,1664,1500
62945,MasterYeri,454,STEEBot,475,2091,1946
62946,pandorable,314,BetterBot,436,1807,1575
62948,Rexington,407,STEEBot,445,2111,2036
62949,Leo,467,STEEBot,448,1779,1742
62950,shreyas3,302,HastyBot,478,2149,1735
62951,SirFink,291,STEEBot,493,1901,1420
62952,inkylap,287,BetterBot,414,1640,1270
62954,vyasadheva,390,STEEBot,439,2223,1716
62955,BB-8,411,HastyBot,296,1664,1500
62956,BB-8,482,HastyBot,386,1635,1500
62959,plunder1,353,STEEBot,385,1889,1548
62960,BB-8,320,HastyBot,406,1640,1500
62962,ji1222,412,HastyBot,557,2243,1712
62963,scaredy,415,BetterBot,373,1683,1737
62965,sarainvt,354,STEEBot,407,1906,1567
62967,Banman1,483,STEEBot,353,1813,1647
62968,Brianm,463,BetterBot,396,2041,1999
62969,sungoer,386,HastyBot,441,1965,1832
62970,Kaumadee,294,BetterBot,483,1975,1784
62971,Anita,332,STEEBot,537,1871,1631
62974,pisces223,256,STEEBot,452,1866,1649
62975,JackHKeynes,252,BetterBot,441,1999,2006
62976,saladboy,492,HastyBot,367,2044,1610
62977,Anita,384,STEEBot,382,1889,1608
62978,tramper,408,BetterBot,459,2042,2096
62979,Inandoutworker,330,HastyBot,538,2206,1530
62980,pandorable,364,BetterBot,327,1937,1607
62981,magic29,385,BetterBot,318,1880,1976
62982,DJosh,358,BetterBot,339,1962,2047
62983,BB-8,420,HastyBot,324,1640,1500
62985,fsthai,461,STEEBot,378,1797,1810
